Calibration curve --->,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Calibration curve --->,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,y-y0,0,1299.06,4013.08,5223.33,9216.66,31059.84,18659.55,27430.75,36570.36,46106.93,962.9500152,1332.31,1478.2,1818.6
Metal_A [ He ] ,Conc. [ ppb ],0,1.41,4.34,5.65,9.98,33.62,20.2,29.69,39.58,49.9,NA,NA,NA,NA
,Avg.intensity,1332.31,2631.37,5345.39,6555.64,10548.97,32392.15,19991.86,28763.06,37902.67,47439.24,NA,NA,NA,NA
,std,3.65,8.81,5.32,9.45,2.1,9.07,2.46,1.19,1.39,3,NA,NA,NA,NA
NA,y-y0,0,59891.59,154423.36,301451.35,451648.47,607336.34,1221415.18,1767067.41,2380812.81,2904128.31,60345.42672,7440.64,8168.33,9866.29
Metal_B [ He ] ,Conc. [ ppb ],0,1.02,2.62,5.12,7.67,10.31,20.73,29.99,40.41,49.29,NA,NA,NA,NA
,Avg.intensity,7440.64,67332.23,161864,308891.99,459089.11,614776.98,1228855.82,1774508.05,2388253.45,2911568.95,NA,NA,NA,NA
,std,3.26,0.39,0.67,1.52,0.32,0.74,0.44,2.01,2.66,1.35,NA,NA,NA,NA
NA,y-y0,0,18513.82,42319.28,79224.5,118253.82,159363.2,315702.28,463449.73,620122.32,776498.45,15902.12621,315.57,423.4,675
Metal_C [ He ] ,Conc. [ ppb ],0,1.19,2.72,5.1,7.61,10.25,20.31,29.82,39.9,49.97,NA,NA,NA,NA
,Avg.intensity,315.57,18829.39,42634.85,79540.07,118569.39,159678.77,316017.85,463765.3,620437.89,776814.02,NA,NA,NA,NA
,std,11.39,1.46,1.28,0.9,2.1,1.02,1.47,0.85,0.32,0.8,NA,NA,NA,NA
NA,y-y0,0,42778.66,106075.02,206024.71,311742.5,427906.45,829270.02,1225814.5,1577872.25,2018019.57,40320.46648,4512.92,5782.86,8746.04
Metal_D [ He ] ,Conc. [ ppb ],0,1.06,2.63,5.11,7.73,10.61,20.57,30.4,39.13,50.05,NA,NA,NA,NA
,Avg.intensity,4512.92,47291.58,110587.94,210537.63,316255.42,432419.37,833782.94,1230327.42,1582385.17,2022532.49,NA,NA,NA,NA
,std,9.38,1.6,1.97,0.53,1.19,0.9,0.96,0.92,0.39,0.9,NA,NA,NA,NA
NA,y-y0,0,15823.02,26630.47,44436.02,64170.84,91021.86,153510.02,229121.79,302934.65,380790.2,7658.017231,1207.85,1527.45,2273.17
Metal_E [ He ] ,Conc. [ ppb ],0,2.07,3.48,5.8,8.38,11.89,20.05,29.92,39.56,49.72,NA,NA,NA,NA
,Avg.intensity,1207.85,17030.87,27838.32,45643.87,65378.69,92229.71,154717.87,230329.64,304142.5,381998.05,NA,NA,NA,NA
,std,8.82,1.86,1.75,3.21,0.53,0.61,0.36,1.12,0.88,0.33,NA,NA,NA,NA
NA,y-y0,0,25499.97,84466.98,199353.73,333336.64,466379.53,996288.36,1473429.23,1999797.72,2520544.06,42185.99853,82.22,145.73,293.94
Metal_F [ He ] ,Conc. [ ppb ],0,0.51,1.69,4,6.69,9.36,19.99,29.56,40.12,50.57,NA,NA,NA,NA
,Avg.intensity,82.22,25582.19,84549.2,199435.95,333418.86,466461.75,996370.58,1473511.45,1999879.94,2520626.28,NA,NA,NA,NA
,std,25.75,2.98,2.34,3.85,2.38,2.17,2.56,2.42,4.39,2.42,NA,NA,NA,NA
NA,y-y0,0,9307.24,23096.42,44187.77,67111.69,89504.69,176684.18,261646.64,345532.31,431640.48,8673.663938,16.67,26.68,50.03
Metal_G [ He ] ,Conc. [ ppb ],0,1.07,2.66,5.09,7.74,10.32,20.37,30.17,39.84,49.76,NA,NA,NA,NA
,Avg.intensity,16.67,9323.91,23113.09,44204.44,67128.36,89521.36,176700.85,261663.31,345548.98,431657.15,NA,NA,NA,NA
,std,20.01,2.06,1.43,0.55,0.75,0.56,0.66,0.52,1.1,1.47,NA,NA,NA,NA
NA,y-y0,0,2867.6,10476.04,23529.39,35895.08,47831.03,103309.62,2130.21,1274.54,841.16,4699.635593,34.44,49.71,85.34
Metal_H [ He ] ,Conc. [ ppb ],0,0.57,2.08,4.68,7.14,9.51,20.54,0.42,0.25,0.17,NA,NA,NA,NA
,Avg.intensity,34.44,2902.04,10510.48,23563.83,35929.52,47865.47,103344.06,2164.65,1308.98,875.6,NA,NA,NA,NA
,std,14.78,2.25,1.56,1.36,1.39,1.98,0.77,2.09,3.81,2.7,NA,NA,NA,NA
NA,y-y0,0,61425.44,153364.43,294730.64,434177.17,585738.91,1180684.19,1733323.04,2264931.06,2841853.97,58472.52531,365.57,446.4,635
Metal_I [ He ] ,Conc. [ ppb ],0,1.07,2.68,5.16,7.6,10.25,20.66,30.33,39.64,49.73,NA,NA,NA,NA
,Avg.intensity,365.57,61791.01,153730,295096.21,434542.74,586104.48,1181049.76,1733688.61,2265296.63,2842219.54,NA,NA,NA,NA
,std,7.37,1.89,0.48,1.94,0.27,0.71,2.17,1.43,3.48,2.1,NA,NA,NA,NA
NA,y-y0,0,44444.94,106878.14,205968.39,308204.79,452541.43,807071.51,1218285.31,1567392.85,1989626.59,41277.04141,613.36,760.75,1104.66
208  J  [ He ] ,Conc. [ ppb ],0,1.11,2.68,5.16,7.72,11.34,20.22,30.52,39.27,49.85,NA,NA,NA,NA
,Avg.intensity,613.36,45058.3,107491.5,206581.75,308818.15,453154.79,807684.87,1218898.67,1568006.21,1990239.95,NA,NA,NA,NA
,std,8.01,2.1,0.09,2.33,1.42,0.76,1.37,1.72,1.54,2.14,NA,NA,NA,NA
Calibration curve --->,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,y-y0,0,1299.06,4013.08,5223.33,9216.66,31059.84,18659.55,27430.75,36570.36,46106.93,962.9500152,1332.31,1478.2,1818.6
Metal_A [ He ] ,Conc. [ ppb ],0,1.41,4.34,5.65,9.98,33.62,20.2,29.69,39.58,49.9,NA,NA,NA,NA
,Avg.intensity,1332.31,2631.37,5345.39,6555.64,10548.97,32392.15,19991.86,28763.06,37902.67,47439.24,NA,NA,NA,NA
,std,3.65,8.81,5.32,9.45,2.1,9.07,2.46,1.19,1.39,3,NA,NA,NA,NA
NA,y-y0,0,59891.59,154423.36,301451.35,451648.47,607336.34,1221415.18,1767067.41,2380812.81,2904128.31,60345.42672,7440.64,8168.33,9866.29
Metal_B [ He ] ,Conc. [ ppb ],0,1.02,2.62,5.12,7.67,10.31,20.73,29.99,40.41,49.29,NA,NA,NA,NA
,Avg.intensity,7440.64,67332.23,161864,308891.99,459089.11,614776.98,1228855.82,1774508.05,2388253.45,2911568.95,NA,NA,NA,NA
,std,3.26,0.39,0.67,1.52,0.32,0.74,0.44,2.01,2.66,1.35,NA,NA,NA,NA
NA,y-y0,0,18513.82,42319.28,79224.5,118253.82,159363.2,315702.28,463449.73,620122.32,776498.45,15902.12621,315.57,423.4,675
Metal_C [ He ] ,Conc. [ ppb ],0,1.19,2.72,5.1,7.61,10.25,20.31,29.82,39.9,49.97,NA,NA,NA,NA
,Avg.intensity,315.57,18829.39,42634.85,79540.07,118569.39,159678.77,316017.85,463765.3,620437.89,776814.02,NA,NA,NA,NA
,std,11.39,1.46,1.28,0.9,2.1,1.02,1.47,0.85,0.32,0.8,NA,NA,NA,NA
NA,y-y0,0,42778.66,106075.02,206024.71,311742.5,427906.45,829270.02,1225814.5,1577872.25,2018019.57,40320.46648,4512.92,5782.86,8746.04
Metal_D [ He ] ,Conc. [ ppb ],0,1.06,2.63,5.11,7.73,10.61,20.57,30.4,39.13,50.05,NA,NA,NA,NA
,Avg.intensity,4512.92,47291.58,110587.94,210537.63,316255.42,432419.37,833782.94,1230327.42,1582385.17,2022532.49,NA,NA,NA,NA
,std,9.38,1.6,1.97,0.53,1.19,0.9,0.96,0.92,0.39,0.9,NA,NA,NA,NA
NA,y-y0,0,15823.02,26630.47,44436.02,64170.84,91021.86,153510.02,229121.79,302934.65,380790.2,7658.017231,1207.85,1527.45,2273.17
Metal_E [ He ] ,Conc. [ ppb ],0,2.07,3.48,5.8,8.38,11.89,20.05,29.92,39.56,49.72,NA,NA,NA,NA
,Avg.intensity,1207.85,17030.87,27838.32,45643.87,65378.69,92229.71,154717.87,230329.64,304142.5,381998.05,NA,NA,NA,NA
,std,8.82,1.86,1.75,3.21,0.53,0.61,0.36,1.12,0.88,0.33,NA,NA,NA,NA
NA,y-y0,0,25499.97,84466.98,199353.73,333336.64,466379.53,996288.36,1473429.23,1999797.72,2520544.06,42185.99853,82.22,145.73,293.94
Metal_F [ He ] ,Conc. [ ppb ],0,0.51,1.69,4,6.69,9.36,19.99,29.56,40.12,50.57,NA,NA,NA,NA
,Avg.intensity,82.22,25582.19,84549.2,199435.95,333418.86,466461.75,996370.58,1473511.45,1999879.94,2520626.28,NA,NA,NA,NA
,std,25.75,2.98,2.34,3.85,2.38,2.17,2.56,2.42,4.39,2.42,NA,NA,NA,NA
NA,y-y0,0,9307.24,23096.42,44187.77,67111.69,89504.69,176684.18,261646.64,345532.31,431640.48,8673.663938,16.67,26.68,50.03
Metal_G [ He ] ,Conc. [ ppb ],0,1.07,2.66,5.09,7.74,10.32,20.37,30.17,39.84,49.76,NA,NA,NA,NA
,Avg.intensity,16.67,9323.91,23113.09,44204.44,67128.36,89521.36,176700.85,261663.31,345548.98,431657.15,NA,NA,NA,NA
,std,20.01,2.06,1.43,0.55,0.75,0.56,0.66,0.52,1.1,1.47,NA,NA,NA,NA
NA,y-y0,0,2867.6,10476.04,23529.39,35895.08,47831.03,103309.62,2130.21,1274.54,841.16,4699.635593,34.44,49.71,85.34
Metal_H [ He ] ,Conc. [ ppb ],0,0.57,2.08,4.68,7.14,9.51,20.54,0.42,0.25,0.17,NA,NA,NA,NA
,Avg.intensity,34.44,2902.04,10510.48,23563.83,35929.52,47865.47,103344.06,2164.65,1308.98,875.6,NA,NA,NA,NA
,std,14.78,2.25,1.56,1.36,1.39,1.98,0.77,2.09,3.81,2.7,NA,NA,NA,NA
NA,y-y0,0,61425.44,153364.43,294730.64,434177.17,585738.91,1180684.19,1733323.04,2264931.06,2841853.97,58472.52531,365.57,446.4,635
Metal_I [ He ] ,Conc. [ ppb ],0,1.07,2.68,5.16,7.6,10.25,20.66,30.33,39.64,49.73,NA,NA,NA,NA
,Avg.intensity,365.57,61791.01,153730,295096.21,434542.74,586104.48,1181049.76,1733688.61,2265296.63,2842219.54,NA,NA,NA,NA
,std,7.37,1.89,0.48,1.94,0.27,0.71,2.17,1.43,3.48,2.1,NA,NA,NA,NA
NA,y-y0,0,44444.94,106878.14,205968.39,308204.79,452541.43,807071.51,1218285.31,1567392.85,1989626.59,41277.04141,613.36,760.75,1104.66
208  J  [ He ] ,Conc. [ ppb ],0,1.11,2.68,5.16,7.72,11.34,20.22,30.52,39.27,49.85,NA,NA,NA,NA
,Avg.intensity,613.36,45058.3,107491.5,206581.75,308818.15,453154.79,807684.87,1218898.67,1568006.21,1990239.95,NA,NA,NA,NA
,std,8.01,2.1,0.09,2.33,1.42,0.76,1.37,1.72,1.54,2.14,NA,NA,NA,NA
Calibration curve --->,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,y-y0,0,29875.23,63416.88,82308.02,82876.25,84796.01,84943.77,89128.59,97332.28,17543.72,2006.388084,15168.38,17548.3,23101.44
Metal_A [ He ] ,Conc. [ ppb ],0,33.62,0.31,7.7,6.51,12.05,2.65,3.23,30.96,9.57,NA,NA,NA,NA
,Avg.intensity,15168.38,45043.61,78585.26,97476.4,98044.63,99964.39,100112.15,104296.97,112500.66,32712.1,NA,NA,NA,NA
,std,5.23,6.09,5.49,4.3,5.26,6.99,4.34,4.02,2.95,3.06,NA,NA,NA,NA
NA,y-y0,0,68357.13,95383.37,141086.51,142152.53,2568233.29,209246.38,219446.18,3146627.31,3303168.88,23484.65627,57916.19,59896.92,64518.64
Metal_B [ He ] ,Conc. [ ppb ],0,6.89,46.93,0.93,27.06,14.57,43.65,28.21,40.08,2.52,NA,NA,NA,NA
,Avg.intensity,57916.19,126273.32,153299.56,199002.7,200068.72,2626149.48,267162.57,277362.37,3204543.5,3361085.07,NA,NA,NA,NA
,std,1.14,2.6,3.93,2.64,3.58,2.72,0.83,2.37,1.73,2.32,NA,NA,NA,NA
NA,y-y0,0,16419.94,25649.95,63845.86,113230.41,206293.05,277339.43,304008.63,401532.62,469567.38,14113.0191,455463.76,476916.1,526971.57
Metal_C [ He ] ,Conc. [ ppb ],0,19.59,48.91,32.72,19.29,24.88,31.5,21.63,16.69,1.76,NA,NA,NA,NA
,Avg.intensity,455463.76,471883.7,481113.71,519309.62,568694.17,661756.81,732803.19,759472.39,856996.38,925031.14,NA,NA,NA,NA
,std,1.57,2.08,7.99,1.52,10.5,5.95,5.68,5.21,7.02,1.8,NA,NA,NA,NA
NA,y-y0,0,-149007.06,-58432.3,32677.88,99849.32,920655.86,932360.1,1232254.38,1390408.25,1463328.46,34753.74725,302758.15,340633.19,429008.3
Metal_D [ He ] ,Conc. [ ppb ],0,3.55,24.76,48.73,9.17,45.52,28.58,36.79,5.16,44.04,NA,NA,NA,NA
,Avg.intensity,302758.15,153751.09,244325.85,335436.03,402607.47,1223414.01,1235118.25,1535012.53,1693166.4,1766086.61,NA,NA,NA,NA
,std,4.17,7.15,2.37,4.42,5.22,1.65,6.01,8.31,8.67,5.02,NA,NA,NA,NA
NA,y-y0,0,80920.21,119053.49,134116.6,156757.16,159905.54,175400.37,216535.52,254645.09,384359.78,7735.839069,160976.15,182128.42,231483.7
Metal_E [ He ] ,Conc. [ ppb ],0,27.18,41.89,32.83,47.84,22.96,6.57,27.24,29.57,30.85,NA,NA,NA,NA
,Avg.intensity,160976.15,241896.36,280029.64,295092.75,317733.31,320881.69,336376.52,377511.67,415621.24,545335.93,NA,NA,NA,NA
,std,4.38,1.44,4.6,0.67,3.21,9.19,2.72,1.15,10.47,1.22,NA,NA,NA,NA
NA,y-y0,0,1470109.89,11329.07,149290.74,174234.73,335949.11,432169.94,509089.87,594374.66,630005.95,40131.60158,62969.29,70280.02,87338.41
Metal_F [ He ] ,Conc. [ ppb ],0,40.13,28.17,24.62,42.57,41.5,19.53,21.39,1.44,15.94,NA,NA,NA,NA
,Avg.intensity,62969.29,1533079.18,74298.36,212260.03,237204.02,398918.4,495139.23,572059.16,657343.95,692975.24,NA,NA,NA,NA
,std,3.87,7.9,7.17,2.26,7.83,2.13,3.29,4.9,4.88,3.09,NA,NA,NA,NA
NA,y-y0,0,51387.49,144242.72,212168.69,254355.66,423716.32,591348.62,600913.1,614738.19,643358.93,16861.32377,169252.02,196569.3,260309.61
Metal_G [ He ] ,Conc. [ ppb ],0,14.25,42.23,0.17,11.65,18.77,27.61,19.64,8.65,24.88,NA,NA,NA,NA
,Avg.intensity,169252.02,220639.51,313494.74,381420.71,423607.68,592968.34,760600.64,770165.12,783990.21,812610.95,NA,NA,NA,NA
,std,5.38,3.86,5.2,8.64,3.98,12.86,2.06,13.07,4.35,7.89,NA,NA,NA,NA
NA,y-y0,0,104918.61,112833.92,212002.04,217423.44,298745.08,369263.8,373191.37,393882.3,469037.14,34776.15153,26715.5,58966.45,134218.67
Metal_H [ He ] ,Conc. [ ppb ],0,17.05,16.78,11.23,3.14,12.29,8.26,20.14,4.71,6.66,NA,NA,NA,NA
,Avg.intensity,26715.5,131634.11,139549.42,238717.54,244138.94,325460.58,395979.3,399906.87,420597.8,495752.64,NA,NA,NA,NA
,std,40.24,41.06,6.4,27.4,31.85,33.34,11.22,8.02,10.48,24.71,NA,NA,NA,NA
NA,y-y0,0,12812.84,1472.55,1633.09,13246.81,15244.3,17752.02,17903.89,1003308.4,2210371.7,1401.251299,858.3,940.95,1133.81
Metal_I [ He ] ,Conc. [ ppb ],0,48.75,19.54,32.61,5.2,23.85,8.49,46.75,8.79,40.4,NA,NA,NA,NA
,Avg.intensity,858.3,13671.14,2330.85,2491.39,14105.11,16102.6,18610.32,18762.19,1004166.7,2211230,NA,NA,NA,NA
,std,3.21,3.31,1.94,4.93,3.25,3.74,3.73,3.9,1.36,3.44,NA,NA,NA,NA
NA,y-y0,0,1783912.51,1798288.86,2332319.51,2522116.52,3307775.2,3494570.35,4835847,5629436.8,1011411.93,416464.4758,88096.01,93355.34,105627.12
208  J  [ He ] ,Conc. [ ppb ],0,17.05,10.52,46.26,36.26,46.05,47,8.38,1.58,39.43,NA,NA,NA,NA
,Avg.intensity,88096.01,1872008.52,1886384.87,2420415.52,2610212.53,3395871.21,3582666.36,4923943.01,5717532.81,1099507.94,NA,NA,NA,NA
,std,1.99,3.61,4.98,1.63,5.04,1.03,6.81,3.89,4.51,5.91,NA,NA,NA,NA
Calibration curve --->,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,y-y0,0,1219.85,2767.42,3683.07,11469.37,9132.2,19176.15,27539.45,36588.04,46045.28,926.7939742,1795.69,2087.67,2768.95
Metal_A [ He ] ,Conc. [ ppb ],0,1.32,2.99,3.97,12.38,9.85,20.69,29.71,39.48,49.68,NA,NA,NA,NA
,Avg.intensity,1795.69,3015.54,4563.11,5478.76,13265.06,10927.89,20971.84,29335.14,38383.73,47840.97,NA,NA,NA,NA
,std,5.42,7.72,8.68,2.16,40.34,5.36,2.01,1.01,0.99,1.35,NA,NA,NA,NA
NA,y-y0,0,95335.72,156604.65,309503.12,479692.26,640689.38,1267323.79,1866534.12,2485484.18,3025581.83,63639.03836,2327.99,3116.48,4956.29
Metal_B [ He ] ,Conc. [ ppb ],0,1.55,2.54,5.03,7.79,10.41,20.58,30.32,40.37,49.14,NA,NA,NA,NA
,Avg.intensity,2327.99,97663.71,158932.64,311831.11,482020.25,643017.37,1269651.78,1868862.11,2487812.17,3027909.82,NA,NA,NA,NA
,std,11.29,2.99,1.18,0.94,0.61,1.76,0.36,1.54,0.98,1.66,NA,NA,NA,NA
NA,y-y0,0,25104.94,41077.04,80440.64,121207.27,162524.39,325432.77,488381.8,653833.34,807555.1,16260.51147,613.36,784.3,1183.17
Metal_C [ He ] ,Conc. [ ppb ],0,1.55,2.53,4.95,7.46,10.01,20.04,30.07,40.26,49.73,NA,NA,NA,NA
,Avg.intensity,613.36,25718.3,41690.4,81054,121820.63,163137.75,326046.13,488995.16,654446.7,808168.46,NA,NA,NA,NA
,std,9.29,1.81,1.64,0.9,0.93,1.77,0.47,1.01,0.59,0.9,NA,NA,NA,NA
NA,y-y0,0,65123.31,114937.98,211720.43,319394.22,434808.9,873659.32,1310477.62,1669154.48,2054407.53,41948.40955,7518.46,7811.68,8495.86
Metal_D [ He ] ,Conc. [ ppb ],0,1.55,2.74,5.05,7.61,10.37,20.83,31.24,39.79,48.97,NA,NA,NA,NA
,Avg.intensity,7518.46,72641.77,122456.44,219238.89,326912.68,442327.36,881177.78,1317996.08,1676672.94,2061925.99,NA,NA,NA,NA
,std,1.3,1.01,2.06,1.77,0.68,0.9,1.17,0.8,1.23,0.98,NA,NA,NA,NA
NA,y-y0,0,20936.47,20978.69,36895.67,55303.96,75191.19,150022.81,226218.09,302898.5,373448.26,7515.416488,2844.74,3252.68,4204.53
Metal_E [ He ] ,Conc. [ ppb ],0,2.79,2.79,4.91,7.36,10.01,19.97,30.11,40.32,49.71,NA,NA,NA,NA
,Avg.intensity,2844.74,23781.21,23823.43,39740.41,58148.7,78035.93,152867.55,229062.83,305743.24,376293,NA,NA,NA,NA
,std,4.78,6.21,1.68,1.48,1.86,1.66,1.15,0.43,0.1,1.28,NA,NA,NA,NA
NA,y-y0,0,41647.26,89270.32,213651.67,355333.8,499716.15,1064224.59,1571768.5,2118875.26,2668967.25,45176.10068,225.56,318.47,535.25
Metal_F [ He ] ,Conc. [ ppb ],0,0.79,1.69,4.04,6.72,9.45,20.12,29.71,40.05,50.45,NA,NA,NA,NA
,Avg.intensity,225.56,41872.82,89495.88,213877.23,355559.36,499941.71,1064450.15,1571994.06,2119100.82,2669192.81,NA,NA,NA,NA
,std,13.73,3.98,3.2,2.59,2.72,1.25,1.51,1.94,0.71,1.99,NA,NA,NA,NA
NA,y-y0,0,14121.79,24251.33,46401.64,70230.08,94892.67,184768.58,282084.18,377805.95,469201.44,9396.549631,20,29.99,53.3
Metal_G [ He ] ,Conc. [ ppb ],0,1.5,2.58,4.94,7.47,10.1,19.66,30.02,40.21,49.93,NA,NA,NA,NA
,Avg.intensity,20,14141.79,24271.33,46421.64,70250.08,94912.67,184788.58,282104.18,377825.95,469221.44,NA,NA,NA,NA
,std,16.65,1.22,0.71,2.5,1.44,1.5,0.71,1.41,0.79,0.56,NA,NA,NA,NA
NA,y-y0,0,5716.77,18498.14,48072.54,80589.79,105451.6,303495.39,5481.14,2541.4,1592.35,10132.74853,103.34,173.34,336.68
Metal_H [ He ] ,Conc. [ ppb ],0,0.55,1.79,4.64,7.79,10.19,29.32,0.53,0.25,0.15,NA,NA,NA,NA
,Avg.intensity,103.34,5820.11,18601.48,48175.88,80693.13,105554.94,303598.73,5584.48,2644.74,1695.69,NA,NA,NA,NA
,std,22.58,2.17,3.97,0.42,1.99,2.07,2.34,4.18,2.99,4.53,NA,NA,NA,NA
NA,y-y0,0,97385.21,160499.67,305170.24,463646.85,615709.85,1242195.64,1799274,2350408.14,2941059.71,62167.64927,213.34,300.51,503.91
Metal_I [ He ] ,Conc. [ ppb ],0,1.64,2.71,5.14,7.82,10.38,20.94,30.33,39.62,49.57,NA,NA,NA,NA
,Avg.intensity,213.34,97598.55,160713.01,305383.58,463860.19,615923.19,1242408.98,1799487.34,2350621.48,2941273.05,NA,NA,NA,NA
,std,13.62,1.69,0.74,3.25,0.96,0.86,1.07,1.81,1.04,0.32,NA,NA,NA,NA
NA,y-y0,0,68660.57,115431.74,212508.87,323327.16,429065.99,861650.68,1292049.61,1618742.13,2015910.98,43443.36689,635.59,717.01,906.99
208  J  [ He ] ,Conc. [ ppb ],0,1.67,2.81,5.17,7.87,10.44,20.97,31.44,39.39,49.05,NA,NA,NA,NA
,Avg.intensity,635.59,69296.16,116067.33,213144.46,323962.75,429701.58,862286.27,1292685.2,1619377.72,2016546.57,NA,NA,NA,NA
,std,4.27,0.82,0.32,2.24,1.02,2,0.45,0.16,2.34,0.92,NA,NA,NA,NA